plot_label,plot_number,plot_id_iso,c,totalC,n,totaln,year,treeid,wt,perN,perC,drought,co2,C13,ci,delta_c
site 2,2,FS_12,-28.92,1.89532,1.83,0.03927,2017,T4,3.782,1.038339503,50.11422528,No drought,407.9508333333333,-8.625,286.91940247050144,-28.92
site 2,2,FS_12,-27.28,1.90134,1.76,0.0374,2016,T4,3.79,0.986807388,50.16728232,No drought,404.9063636363636,-8.589,256.0405682622687,-27.28
site 2,2,FS_12,-28.76,1.88329,1.31,0.03553,2015,T4,3.717,0.955878397,50.6669357,Drought,401.98545454545456,-8.533,281.51432695092524,-28.760000000000005
site 2,2,FS_12,-28.17,1.88329,1.47,0.03366,2014,T4,3.748,0.898078975,50.24786553,Drought,400.08833333333337,-8.503636363636364,270.2607957227139,-28.17
site 2,2,FS_12,-28.11,1.97385,1.55,0.03157,2013,T4,3.87,0.815762274,51.00387597,Drought,397.44363636363636,-8.474545454545455,267.9307281503693,-28.11
site 2,2,FS_12,-28.11,2.01634,1.55,0.03647,2012,T4,3.883,0.939222251,51.92737574,Drought,394.81,-8.41,267.2828761061947,-28.110000000000003
site 2,2,FS_12,-26.25,1.92546,2.66,0.03865,2017,T15,3.785,1.021136063,50.87080581,No drought,407.9508333333333,-8.625,238.7234411873156,-26.25
site 2,2,FS_12,-25.22,1.96173,2.4,0.03647,2016,T15,3.884,0.938980433,50.50798146,No drought,404.9063636363636,-8.589,219.1331740547063,-25.22
site 2,2,FS_12,-26.22,1.90134,2.44,0.03771,2015,T15,3.738,1.00882825,50.86516854,Drought,401.98545454545456,-8.533,236.3354307320997,-26.22
site 2,2,FS_12,-25.6,1.83527,2.59,0.03269,2014,T15,3.772,0.866648993,48.65509014,Drought,400.08833333333337,-8.503636363636364,224.76402507374632,-25.6
site 2,2,FS_12,-25.59,1.9134,2.62,0.03148,2013,T15,3.709,0.848746293,51.58802912,Drought,397.44363636363636,-8.474545454545455,223.61400409566298,-25.590000000000003
site 2,2,FS_12,-25.74,1.96173,2.49,0.03304,2012,T15,3.8,0.869473684,51.62447368,Drought,394.81,-8.41,225.88023451327427,-25.74
site 2,2,FS_12,-26.1,1.92546,2.58,0.02979,2011,T15,3.713,0.802316186,51.85725828,No drought,392.597,-8.392222222222221,231.1767093903638,-26.1
site 2,2,FS_12,-25.45,1.94963,-0.8,0.03989,2017,T19,3.829,1.041786367,50.91747192,No drought,407.9508333333333,-8.625,224.28270372418876,-25.450000000000003
site 2,2,FS_12,-24.49,1.97991,-0.68,0.03896,2016,T19,3.874,1.005678885,51.10764068,No drought,404.9063636363636,-8.589,206.05434018503615,-24.49
site 2,2,FS_12,-26.17,1.94358,-0.82,0.03335,2015,T19,3.798,0.878093734,51.17377567,Drought,401.98545454545456,-8.533,235.4460823813355,-26.17
site 2,2,FS_12,-25.26,1.92546,-0.76,0.03257,2014,T19,3.721,0.875302338,51.74576727,Drought,400.08833333333337,-8.503636363636364,218.7449970501475,-25.259999999999998
site 2,2,FS_12,-25.09,2.00418,-0.54,0.03082,2013,T19,3.852,0.800103842,52.02959502,Drought,397.44363636363636,-8.474545454545455,214.82100329115775,-25.090000000000003
site 2,2,FS_12,-24.94,1.97385,-0.47,0.03263,2012,T19,3.735,0.873627845,52.84738956,Drought,394.81,-8.41,211.9046592920354,-24.94
site 2,2,FS_12,-25.52,1.97991,-0.46,0.03226,2011,T19,3.732,0.864415863,53.0522508,No drought,392.597,-8.392222222222221,221.1012111602753,-25.52
site 2,2,FS_12,-28.05,1.92546,-2.21,0.04394,2017,T23,3.731,1.177700348,51.60707585,No drought,407.9508333333333,-8.625,271.215100479351,-28.05
site 2,2,FS_12,-27.12,1.99204,-2.81,0.03865,2016,T23,3.842,1.005986465,51.84903696,No drought,404.9063636363636,-8.589,253.17397453740944,-27.119999999999997
site 2,2,FS_12,-28.74,1.96779,-2.8,0.0374,2015,T23,3.785,0.988110964,51.98916777,Drought,401.98545454545456,-8.533,281.15858761061946,-28.740000000000002
site 2,2,FS_12,-28.54,2.04679,-2.75,0.03678,2014,T23,3.888,0.945987654,52.64377572,Drought,400.08833333333337,-8.503636363636364,276.8109144542772,-28.539999999999996
site 2,2,FS_12,-28.49,2.00418,-2.37,0.03241,2013,T23,3.808,0.851102941,52.63077731,Drought,397.44363636363636,-8.474545454545455,274.6134087617933,-28.490000000000002
site 2,2,FS_12,-28.31,1.97385,-2.34,0.0316,2012,T23,3.735,0.84605087,52.84738956,Drought,394.81,-8.41,270.7767699115044,-28.310000000000002
site 2,2,FS_12,-28.57,1.96779,-2.49,0.03095,2011,T23,3.722,0.831542182,52.86915637,No drought,392.597,-8.392222222222221,274.0844346116027,-28.57
site 2,2,FS_12,-26.66,1.92546,1.27,0.03491,2017,T28,3.782,0.923056584,50.91115812,No drought,407.9508333333333,-8.625,246.1243191371681,-26.66
site 2,2,FS_12,-25.66,1.99204,1.14,0.03491,2016,T28,3.882,0.899278722,51.31478619,No drought,404.9063636363636,-8.589,227.0163067980691,-25.659999999999997
site 2,2,FS_12,-27.09,1.98597,1.07,0.03335,2015,T28,3.857,0.864661654,51.49001815,Drought,401.98545454545456,-8.533,251.81009203539827,-27.090000000000003
site 2,2,FS_12,-25.75,1.92546,0.98,0.03584,2014,T28,3.696,0.96969697,52.09577922,Drought,400.08833333333337,-8.503636363636364,227.4194786135693,-25.75
site 2,2,FS_12,-26.26,1.96173,0.83,0.03254,2013,T28,3.763,0.864735583,52.13207547,Drought,397.44363636363636,-8.474545454545455,235.39662517370002,-26.260000000000005
site 2,2,FS_12,-26.58,2.01026,0.88,0.03304,2012,T28,3.81,0.867191601,52.76272966,Drought,394.81,-8.41,240.55458849557516,-26.58
site 2,2,FS_12,-26.76,2.14472,0.7,0.03366,2011,T28,4.038,0.833580981,53.11342249,No drought,392.597,-8.392222222222221,242.64193151425766,-26.760000000000005
site 2,2,FS_12,-27.08,1.9315,1.47,0.04642,2017,T29,3.771,1.230973217,51.21983559,No drought,407.9508333333333,-8.625,253.70570630530966,-27.08
site 2,2,FS_12,-26.56,1.96173,1.11,0.04394,2016,T29,3.827,1.148157826,51.26025608,No drought,404.9063636363636,-8.589,243.14089650040216,-26.559999999999995
site 2,2,FS_12,-27.35,1.94963,1.14,0.03989,2015,T29,3.801,1.049460668,51.29255459,Drought,401.98545454545456,-8.533,256.4347034593725,-27.35
site 2,2,FS_12,-27.28,2.00418,1.19,0.04207,2014,T29,3.863,1.089049961,51.8814393,Drought,400.08833333333337,-8.503636363636364,254.50510471976403,-27.28
site 2,2,FS_12,-27.11,1.95568,0.94,0.03771,2013,T29,3.776,0.998675847,51.79237288,Drought,397.44363636363636,-8.474545454545455,250.34472654135882,-27.11
site 2,2,FS_12,-27.17,1.92546,0.84,0.03678,2012,T29,3.702,0.993517018,52.01134522,Drought,394.81,-8.41,250.86157522123895,-27.17
site 2,2,FS_12,-25.96,1.90134,0.74,0.03958,2017,T30,3.665,1.07994543,51.87830832,No drought,407.9508333333333,-8.625,233.48867385693214,-25.96
site 2,2,FS_12,-24.9,2.04679,0.63,0.03989,2016,T30,3.901,1.022558318,52.46834145,No drought,404.9063636363636,-8.589,213.3999866049879,-24.900000000000002
site 2,2,FS_12,-25.89,2.02851,0.71,0.04051,2015,T30,3.852,1.051661475,52.66121495,Drought,401.98545454545456,-8.533,230.4657316170555,-25.89
site 2,2,FS_12,-25.52,2.01634,0.61,0.03896,2014,T30,3.82,1.019895288,52.78376963,Drought,400.08833333333337,-8.503636363636364,223.34778318584068,-25.52
site 2,2,FS_12,-25.67,2.0346,0.6,0.0374,2013,T30,3.83,0.976501305,53.1227154,Drought,397.44363636363636,-8.474545454545455,225.0208842243838,-25.67
site 2,2,FS_12,-25.89,2.02242,0.38,0.03615,2012,T30,3.769,0.959140356,53.65932608,Drought,394.81,-8.41,228.50065486725663,-25.89
site 2,2,FS_12,-26.24,1.97991,0.31,0.03491,2011,T30,3.693,0.945301923,53.61251015,No drought,392.597,-8.392222222222221,233.6087262045231,-26.240000000000002
site 4,4,FS_15,-26.06,2.05288,-3.25,0.03235,2017,T5,3.989,0.810980196,51.46352469,No drought,407.9508333333333,-8.625,235.29376603982294,-26.059999999999995
site 4,4,FS_15,-25.29,1.87727,-2.99,0.02736,2016,T5,3.676,0.744287269,51.06828074,No drought,404.9063636363636,-8.589,220.38730880933224,-25.290000000000003
site 4,4,FS_15,-27,1.90134,-3.29,0.02511,2015,T5,3.704,0.677915767,51.33207343,Drought,401.98545454545456,-8.533,250.20926500402248,-27
site 4,4,FS_15,-26.39,1.94963,-3.14,0.02589,2014,T5,3.782,0.684558435,51.55023797,Drought,400.08833333333337,-8.503636363636364,238.74941371681413,-26.39
site 4,4,FS_15,-26.42,1.99204,-2.96,0.0233,2013,T5,3.837,0.607245244,51.91660151,Drought,397.44363636363636,-8.474545454545455,238.21038543114165,-26.42
site 4,4,FS_15,-26.14,1.87727,-3.07,0.0208,2012,T5,3.68,0.565217391,51.01277174,Drought,394.81,-8.41,232.86802212389378,-26.14
site 4,4,FS_15,-26.86,1.97385,-3.12,0.0243,2011,T5,3.77,0.644562334,52.35676393,No drought,392.597,-8.392222222222221,244.37908638151418,-26.86
site 4,4,FS_15,-26,1.99811,-4.39,0.03304,2017,T7,3.901,0.846962317,51.22045629,No drought,407.9508333333333,-8.625,234.21071073008846,-26
site 4,4,FS_15,-25.53,1.9134,-4.43,0.03207,2016,T7,3.725,0.860939597,51.36644295,No drought,404.9063636363636,-8.589,224.68719939662108,-25.53
site 4,4,FS_15,-27.04,1.9315,-4.59,0.03085,2015,T7,3.763,0.819824608,51.32872708,Drought,401.98545454545456,-8.533,250.92074368463392,-27.04
site 4,4,FS_15,-26.77,2.01634,-4.44,0.02873,2014,T7,3.946,0.728079067,51.09832742,Drought,400.08833333333337,-8.503636363636364,245.47656268436577,-26.77
site 4,4,FS_15,-26.47,1.91943,-4.42,0.02823,2013,T7,3.72,0.758870968,51.59758065,Drought,397.44363636363636,-8.474545454545455,239.0896855115921,-26.469999999999995
site 4,4,FS_15,-26.28,1.9315,-4.27,0.02558,2012,T7,3.729,0.685974792,51.79672835,Drought,394.81,-8.41,235.31374778761062,-26.28
site 4,4,FS_15,-26.94,1.94963,-4.02,0.02817,2011,T7,3.753,0.75059952,51.94857447,No drought,392.597,-8.392222222222221,245.7688102753196,-26.940000000000005
site 4,4,FS_15,-25.35,1.89532,-1.57,0.03678,2017,T11,3.721,0.988443967,50.93576995,No drought,407.9508333333333,-8.625,222.47761154129793,-25.35
site 4,4,FS_15,-24.27,1.8893,-1.91,0.03304,2016,T11,3.69,0.895392954,51.20054201,No drought,404.9063636363636,-8.589,202.11277381335475,-24.27
site 4,4,FS_15,-26.51,1.90737,-2.25,0.03185,2015,T11,3.706,0.859417161,51.46708041,Drought,401.98545454545456,-8.533,241.49365116653266,-26.510000000000005
site 4,4,FS_15,-25.7,1.94358,-2.15,0.03157,2014,T11,3.776,0.836069915,51.47192797,Drought,400.08833333333337,-8.503636363636364,226.5343274336283,-25.7
site 4,4,FS_15,-25.84,1.97991,-2.19,0.03064,2013,T11,3.904,0.784836066,50.71490779,Drought,397.44363636363636,-8.474545454545455,228.0105044979156,-25.840000000000003
site 4,4,FS_15,-26.06,1.98597,-2.08,0.03095,2012,T11,3.804,0.813617245,52.20741325,Drought,394.81,-8.41,231.47046460176986,-26.06
site 4,4,FS_15,-26.07,1.94358,-1.9,0.03001,2011,T11,3.804,0.788906414,51.09305994,No drought,392.597,-8.392222222222221,230.6555629301868,-26.07
site 4,4,FS_15,-26.04,1.90737,-0.53,0.03248,2017,T22,3.73,0.87077748,51.13592493,No drought,407.9508333333333,-8.625,234.9327476032448,-26.04
site 4,4,FS_15,-25.61,2.01026,-0.57,0.03304,2016,T22,3.873,0.853085463,51.90446682,No drought,404.9063636363636,-8.589,226.12049625905064,-25.61
site 4,4,FS_15,-27.14,1.92546,-0.5,0.03064,2015,T22,3.695,0.829228687,52.10987821,Drought,401.98545454545456,-8.533,252.69944038616248,-27.139999999999997
site 4,4,FS_15,-26.58,1.99811,-0.52,0.03004,2014,T22,3.772,0.796394486,52.97216331,Drought,400.08833333333337,-8.503636363636364,242.1129882005899,-26.58
site 4,4,FS_15,-26.52,1.90737,-0.15,0.02677,2013,T22,3.663,0.730821731,52.07125307,Drought,397.44363636363636,-8.474545454545455,239.9689855920427,-26.520000000000003
site 4,4,FS_15,-26.67,1.94358,-0.57,0.02586,2012,T22,3.667,0.705208617,53.00190892,Drought,394.81,-8.41,242.1268407079646,-26.67
site 4,4,FS_15,-25.85,1.97991,-3.02,0.03491,2017,T25,3.82,0.913874346,51.83010471,No drought,407.9508333333333,-8.625,231.5030724557522,-25.85
site 4,4,FS_15,-25.17,1.99204,-3.28,0.03014,2016,T25,3.865,0.779818887,51.54049159,No drought,404.9063636363636,-8.589,218.2373635156879,-25.170000000000005
site 4,4,FS_15,-27.16,2.04679,-3.38,0.02761,2015,T25,3.974,0.694765979,51.50452944,Drought,401.98545454545456,-8.533,253.05517972646822,-27.16
site 4,4,FS_15,-26.6,1.93754,-3.38,0.02574,2014,T25,3.751,0.686217009,51.65395894,Drought,400.08833333333337,-8.503636363636364,242.4670486725664,-26.6
site 4,4,FS_15,-26.37,1.97385,-3.18,0.02627,2013,T25,3.81,0.689501312,51.80708661,Drought,397.44363636363636,-8.474545454545455,237.33108535069115,-26.37
site 4,4,FS_15,-25.96,2.00418,-3.17,0.02539,2012,T25,3.79,0.669920844,52.88073879,Drought,394.81,-8.41,229.72351769911504,-25.96
site 4,4,FS_15,-26.5,1.93754,-2.87,0.02393,2011,T25,3.662,0.65346805,52.90933916,No drought,392.597,-8.392222222222221,238.12532885939032,-26.5
site 4,4,FS_15,-25.61,2.0346,-2.45,0.03428,2017,T26,3.917,0.875159561,51.94281338,No drought,407.9508333333333,-8.625,227.1708512168141,-25.61
site 4,4,FS_15,-24.76,1.99811,-2.78,0.03366,2016,T26,3.829,0.8790807,52.18359885,No drought,404.9063636363636,-8.589,210.89171709573608,-24.759999999999998
site 4,4,FS_15,-26.97,2.08342,-2.66,0.03366,2015,T26,3.956,0.850859454,52.66481294,Drought,401.98545454545456,-8.533,249.6756559935639,-26.97
site 4,4,FS_15,-26.12,2.02851,-2.92,0.03142,2014,T26,3.816,0.823375262,53.15801887,Drought,400.08833333333337,-8.503636363636364,233.96959734513274,-26.119999999999997
site 4,4,FS_15,-26.25,2.02851,-2.95,0.02858,2013,T26,3.802,0.751709627,53.35376118,Drought,397.44363636363636,-8.474545454545455,235.22076515760983,-26.25
site 4,4,FS_15,-26.19,2.0346,-2.54,0.02689,2012,T26,3.768,0.713641189,53.99681529,Drought,394.81,-8.41,233.74149557522125,-26.190000000000005
site 4,4,FS_15,-26.09,2.09566,-3.09,0.02876,2011,T26,3.868,0.743536711,54.17942089,No drought,392.597,-8.392222222222221,231.00299390363818,-26.090000000000003
site 4,4,FS_15,-25.42,2.01026,-2.4,0.04611,2017,T28,3.936,1.171493902,51.07367886,No drought,407.9508333333333,-8.625,223.74117606932154,-25.42
site 4,4,FS_15,-25.16,1.90134,-2.6,0.03802,2016,T28,3.708,1.025350593,51.27669903,No drought,404.9063636363636,-8.589,218.0582014078841,-25.16
site 4,4,FS_15,-26.57,2.02851,-2.63,0.03615,2015,T28,3.931,0.91961333,51.60290003,Drought,401.98545454545456,-8.533,242.56086918744967,-26.57
site 4,4,FS_15,-26.23,1.99204,-2.65,0.03304,2014,T28,3.945,0.837515843,50.49531052,Drought,400.08833333333337,-8.503636363636364,235.91692994100293,-26.23
site 4,4,FS_15,-26.24,1.99204,-2.64,0.02939,2013,T28,3.84,0.765364583,51.87604167,Drought,397.44363636363636,-8.474545454545455,235.04490514151976,-26.240000000000002
site 4,4,FS_15,-26.18,2.04069,-2.52,0.03123,2012,T28,3.87,0.806976744,52.73100775,Drought,394.81,-8.41,233.56680088495574,-26.18
site 4,4,FS_15,-26.71,2.06509,-2.42,0.02914,2011,T28,3.929,0.741664546,52.56019343,No drought,392.597,-8.392222222222221,241.77335408062928,-26.71
site 5,5,FS_D1,-26.37,1.90737,0.01,0.04611,2017,T1,3.748,1.230256137,50.89034152,No drought,407.9508333333333,-8.625,240.88955180678465,-26.370000000000005
site 5,5,FS_D1,-26,2.01634,-0.15,0.0402,2016,T1,3.93,1.022900763,51.30636132,No drought,404.9063636363636,-8.589,233.107818463395,-26.000000000000004
site 5,5,FS_D1,-27.06,1.97991,-0.27,0.03678,2015,T1,3.877,0.948671653,51.06809389,Drought,401.98545454545456,-8.533,251.27648302493967,-27.060000000000002
site 5,5,FS_D1,-27.07,1.96173,-0.26,0.03522,2014,T1,3.781,0.931499603,51.88389315,Drought,400.08833333333337,-8.503636363636364,250.7874697640118,-27.07
site 5,5,FS_D1,-26.55,1.96173,-0.59,0.0374,2013,T1,3.782,0.988894765,51.87017451,Drought,397.44363636363636,-8.474545454545455,240.49656564031304,-26.550000000000004
site 5,5,FS_D1,-26.83,2.01026,-0.52,0.02992,2012,T1,3.913,0.764630718,51.37388193,Drought,394.81,-8.41,244.92195575221234,-26.83
site 5,5,FS_D1,-26.7,1.93754,-0.39,0.02842,2011,T1,3.758,0.756253326,51.55774348,No drought,392.597,-8.392222222222221,241.59963859390365,-26.700000000000003
site 5,5,FS_D1,-26.8,1.90737,-0.73,0.04829,2017,T5,3.698,1.305840995,51.57842077,No drought,407.9508333333333,-8.625,248.65144819321534,-26.800000000000004
site 5,5,FS_D1,-25.63,1.93754,-0.89,0.04891,2016,T5,3.701,1.32153472,52.35179681,No drought,404.9063636363636,-8.589,226.478820474658,-25.629999999999995
site 5,5,FS_D1,-27.29,1.95568,-1.16,0.04238,2015,T5,3.749,1.130434783,52.16537743,Drought,401.98545454545456,-8.533,255.3674854384553,-27.29
site 5,5,FS_D1,-26.43,2.04069,-0.74,0.04207,2014,T5,3.896,1.079825462,52.37910678,Drought,400.08833333333337,-8.503636363636364,239.45753466076695,-26.43
site 5,5,FS_D1,-26.51,2.00418,-0.5,0.04082,2013,T5,3.76,1.085638298,53.30265957,Drought,397.44363636363636,-8.474545454545455,239.79312557595264,-26.510000000000005
site 5,5,FS_D1,-26.69,2.05561,-0.64,0.03907,2012,T5,3.939,0.991876111,52.18608784,Drought,394.81,-8.41,242.47623008849558,-26.69
site 5,5,FS_D1,-26.74,1.99295,-0.77,0.03907,2011,T5,3.822,1.022239665,52.14416536,No drought,392.597,-8.392222222222221,242.29450054080627,-26.740000000000002
site 5,5,FS_D1,-28.11,1.88736,-0.23,0.03694,2017,T11,3.727,0.991145694,50.64019318,No drought,407.9508333333333,-8.625,272.2981557890855,-28.11
site 5,5,FS_D1,-27.37,1.88736,-0.12,0.04181,2016,T11,3.682,1.135524172,51.25909832,No drought,404.9063636363636,-8.589,257.653027232502,-27.37
site 5,5,FS_D1,-28.52,1.88118,0,0.03571,2015,T11,3.693,0.966964527,50.93907392,Drought,401.98545454545456,-8.533,277.2454548672566,-28.52
site 5,5,FS_D1,-28.31,1.94311,-0.38,0.03633,2014,T11,3.785,0.95984148,51.33712021,Drought,400.08833333333337,-8.503636363636364,272.73921902654865,-28.31
site 5,5,FS_D1,-27.89,2.03049,-0.41,0.03388,2013,T11,3.921,0.864065289,51.78500383,Drought,397.44363636363636,-8.474545454545455,264.061807796387,-27.889999999999997
site 5,5,FS_D1,-27.53,1.968,-0.46,0.0351,2012,T11,3.782,0.928080381,52.03595981,Drought,394.81,-8.41,257.15058407079647,-27.53
site 5,5,FS_D1,-27.84,2.0117,-0.47,0.03113,2011,T11,3.932,0.791709054,51.16225839,No drought,392.597,-8.392222222222221,261.40320408062934,-27.840000000000003
site 5,5,FS_D1,-26.97,1.9867,-0.4,0.04181,2017,T17,3.942,1.060629122,50.39827499,No drought,407.9508333333333,-8.625,251.72010490412973,-26.97
site 5,5,FS_D1,-25.89,1.92449,-0.21,0.04455,2016,T17,3.823,1.165315197,50.33978551,No drought,404.9063636363636,-8.589,231.1370352775543,-25.890000000000004
site 5,5,FS_D1,-27.5,1.93069,-0.42,0.03663,2015,T17,3.829,0.956646644,50.4228258,Drought,401.98545454545456,-8.533,259.1027485116653,-27.5
site 5,5,FS_D1,-26.7,2.00545,-0.47,0.03388,2014,T17,3.952,0.857287449,50.74519231,Drought,400.08833333333337,-8.503636363636364,244.23735103244834,-26.7
site 5,5,FS_D1,-26.92,1.88118,-0.34,0.03174,2013,T17,3.679,0.862734439,51.13291655,Drought,397.44363636363636,-8.474545454545455,247.00338623564687,-26.92
site 5,5,FS_D1,-26.39,1.99295,-0.32,0.03449,2012,T17,3.861,0.893291893,51.61745662,Drought,394.81,-8.41,237.23538938053096,-26.39
site 5,5,FS_D1,-26.63,1.9369,-0.44,0.02965,2011,T17,3.806,0.779033106,50.8906989,No drought,392.597,-8.392222222222221,240.38363018682398,-26.630000000000003
site 5,5,FS_D1,-26.41,2.03677,0.24,0.04455,2017,T19,3.977,1.120191099,51.21372894,No drought,407.9508333333333,-8.625,241.61158867994098,-26.410000000000004
site 5,5,FS_D1,-26.05,1.88736,0.16,0.03571,2016,T19,3.716,0.960979548,50.79009688,No drought,404.9063636363636,-8.589,234.00362900241345,-26.049999999999997
site 5,5,FS_D1,-27.27,1.9121,0.24,0.03571,2015,T19,3.684,0.969326819,51.90282302,Drought,401.98545454545456,-8.533,255.01174609814964,-27.270000000000003
site 5,5,FS_D1,-26.61,2.04932,0.27,0.03877,2014,T19,3.91,0.991560102,52.41227621,Drought,400.08833333333337,-8.503636363636364,242.64407890855455,-26.61
site 5,5,FS_D1,-26.36,1.91829,0.35,0.03296,2013,T19,3.67,0.898092643,52.26948229,Drought,397.44363636363636,-8.474545454545455,237.15522533460097,-26.36
site 5,5,FS_D1,-26.18,2.04304,0.58,0.0299,2012,T19,3.907,0.765293064,52.29178398,Drought,394.81,-8.41,233.56680088495574,-26.18
site 5,5,FS_D1,-27.09,2.08709,0.43,0.03113,2011,T19,3.939,0.790302107,52.98527545,No drought,392.597,-8.392222222222221,248.37454257620453,-27.090000000000003
site 5,5,FS_D1,-26.29,2.0619,-0.35,0.05755,2017,T24,3.967,1.450718427,51.97630451,No drought,407.9508333333333,-8.625,239.4454780604719,-26.29
site 5,5,FS_D1,-25.43,1.968,-0.37,0.04879,2016,T24,3.781,1.290399365,52.0497223,No drought,404.9063636363636,-8.589,222.89557831858403,-25.43
site 5,5,FS_D1,-26.89,1.99295,-0.77,0.04059,2015,T24,3.844,1.055931322,51.84573361,Drought,401.98545454545456,-8.533,248.2526986323411,-26.89
site 5,5,FS_D1,-26.68,1.968,-0.78,0.03694,2014,T24,3.759,0.982708167,52.35434956,Drought,400.08833333333337,-8.503636363636364,243.88329056047198,-26.68
site 5,5,FS_D1,-26.32,1.96177,-0.76,0.03388,2013,T24,3.716,0.911733046,52.79251884,Drought,397.44363636363636,-8.474545454545455,236.45178527024058,-26.32
site 5,5,FS_D1,-26.03,1.96177,-1.01,0.03449,2012,T24,3.7,0.932162162,53.02081081,Drought,394.81,-8.41,230.94638053097344,-26.03
site 5,5,FS_D1,-26.85,1.95555,-1.31,0.03388,2011,T24,3.674,0.922155689,53.22672836,No drought,392.597,-8.392222222222221,244.20537089478856,-26.849999999999998
site 5,5,FS_D1,-25.91,1.92449,-2.16,0.03419,2017,T30,3.797,0.900447722,50.68448775,No drought,407.9508333333333,-8.625,232.58612776548668,-25.91
site 5,5,FS_D1,-25.58,2.04932,-2.61,0.03785,2016,T30,3.919,0.965807604,52.2919112,No drought,404.9063636363636,-8.589,225.58300993563955,-25.58
site 5,5,FS_D1,-27.03,2.03677,-2.6,0.03449,2015,T30,3.894,0.885721623,52.30534155,Drought,401.98545454545456,-8.533,250.7428740144811,-27.03
site 5,5,FS_D1,-26.41,2.04304,-2.64,0.03296,2014,T30,3.896,0.845995893,52.43942505,Drought,400.08833333333337,-8.503636363636364,239.10347418879056,-26.41
site 5,5,FS_D1,-26.25,1.92449,-2.45,0.02886,2013,T30,3.68,0.78423913,52.29592391,Drought,397.44363636363636,-8.474545454545455,235.22076515760983,-26.25
site 5,5,FS_D1,-26.35,1.97423,-2.38,0.02886,2012,T30,3.76,0.767553191,52.50611702,Drought,394.81,-8.41,236.53661061946903,-26.35
site 5,5,FS_D1,-26.23,2.01796,-2.46,0.02926,2011,T30,3.831,0.763769251,52.67449752,No drought,392.597,-8.392222222222221,233.43501071779744,-26.23
site 3,3,FS_D2,-27.68,2.08078,-2.55,0.04455,2017,T16,3.971,1.121883657,52.39939562,No drought,407.9508333333333,-8.625,264.5362594026548,-27.68
site 3,3,FS_D2,-27.67,2.03677,-2.71,0.0409,2016,T16,3.883,1.053309297,52.45351532,No drought,404.9063636363636,-8.589,263.02789046661303,-27.67
site 3,3,FS_D2,-27.76,2.05561,-2.58,0.0409,2015,T16,3.908,1.046571136,52.60005118,Drought,401.98545454545456,-8.533,263.72735993563964,-27.760000000000005
site 3,3,FS_D2,-28.03,2.04932,-2.63,0.0351,2014,T16,3.934,0.892221657,52.09252669,Drought,400.08833333333337,-8.503636363636364,267.78237241887905,-28.03
site 3,3,FS_D2,-27.76,1.9992,-2.68,0.03419,2013,T16,3.783,0.903780069,52.84694687,Drought,397.44363636363636,-8.474545454545455,261.7756275872157,-27.760000000000005
site 3,3,FS_D2,-27.19,1.97423,-2.47,0.02895,2012,T16,3.747,0.772618094,52.68828396,Drought,394.81,-8.41,251.2109646017699,-27.189999999999998
site 3,3,FS_D2,-27.17,2.00545,-2.65,0.0299,2011,T16,3.828,0.781086729,52.38897597,No drought,392.597,-8.392222222222221,249.7642664700098,-27.169999999999998
site 3,3,FS_D2,-26.19,1.88736,-3.45,0.04728,2017,T19,3.662,1.291097761,51.5390497,No drought,407.9508333333333,-8.625,237.6403858775811,-26.19
site 3,3,FS_D2,-25.72,2.01796,-3.58,0.04698,2016,T19,3.873,1.213013168,52.10327911,No drought,404.9063636363636,-8.589,228.09127944489137,-25.720000000000002
site 3,3,FS_D2,-28.12,1.9369,-3.33,0.0409,2015,T19,3.694,1.107200866,52.43367623,Drought,401.98545454545456,-8.533,270.13066806114244,-28.120000000000005
site 3,3,FS_D2,-28.05,1.99295,-3.4,0.04181,2014,T19,3.766,1.110196495,52.91954328,Drought,400.08833333333337,-8.503636363636364,268.1364328908555,-28.050000000000004
site 3,3,FS_D2,-27.93,2.0934,-3,0.03999,2013,T19,3.962,1.009338718,52.83695103,Drought,397.44363636363636,-8.474545454545455,264.7652478607474,-27.93
site 3,3,FS_D2,-27.03,2.03049,-3.3,0.03816,2012,T19,3.833,0.995564832,52.97391077,Drought,394.81,-8.41,248.41584955752214,-27.03
site 3,3,FS_D2,-27.06,1.9867,-3.36,0.03235,2011,T19,3.782,0.85536753,52.53040719,No drought,392.597,-8.392222222222221,247.8533961160275,-27.060000000000002
site 3,3,FS_D2,-26.32,1.94933,-3.16,0.04576,2017,T21,3.78,1.210582011,51.56957672,No drought,407.9508333333333,-8.625,239.9870057153392,-26.32
site 3,3,FS_D2,-25.03,1.99295,-3.73,0.04607,2016,T21,3.829,1.20318621,52.04883782,No drought,404.9063636363636,-8.589,215.72909400643604,-25.03
site 3,3,FS_D2,-26.66,2.05561,-3.69,0.0409,2015,T21,3.971,1.029967263,51.76555024,Drought,401.98545454545456,-8.533,244.16169621882543,-26.66
site 3,3,FS_D2,-27.04,2.04932,-3.63,0.03633,2014,T21,3.954,0.918816388,51.82903389,Drought,400.08833333333337,-8.503636363636364,250.25637905604717,-27.04
site 3,3,FS_D2,-26.57,1.93069,-3.45,0.02969,2013,T21,3.72,0.79811828,51.90026882,Drought,397.44363636363636,-8.474545454545455,240.84828567249318,-26.57
